id,customer_id,shopify_customer_id,email,product_title,variant_title,sku,price,quantity,status,created_at,cancelled_at,cancellation_reason,charge_interval_frequency,order_interval_unit,next_charge_scheduled_at
3000000278,9000000395,7000000395,mason_carter49@gmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,expired,2024-06-09T19:51:22Z,2025-03-15T19:25:22Z,,90,day,
3000000279,9000000396,7000000396,camila_martinez87@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2025-07-22T05:29:50Z,2025-11-29T05:08:50Z,,30,day,
3000000280,9000000397,7000000397,sebastian.scott@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-02-26T23:44:03Z,,,30,day,2025-07-26T23:31:03Z
3000000281,9000000398,7000000398,harperanderson@gmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-08-03T02:28:48Z,2025-12-22T00:00:00Z,customer_request,90,day,
3000000282,9000000399,7000000399,mason.nelson@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-08-17T18:14:17Z,2025-11-19T17:44:17Z,not_seeing_results,30,day,
3000000283,9000000400,7000000400,penelope.adams13@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-07-17T11:53:12Z,,,30,day,2025-07-12T11:34:12Z
3000000284,9000000401,7000000401,nathan.nguyen73@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-06-21T00:16:33Z,,,30,day,2025-03-18T00:10:33Z
3000000285,9000000402,7000000402,abigail.white87@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-04-01T13:15:40Z,,,30,day,2026-02-25T13:03:40Z
3000000286,9000000403,7000000403,harperadams11@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-07-20T09:55:02Z,2024-11-26T09:35:02Z,,30,day,
3000000287,9000000404,7000000404,liamallen4@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2024-02-07T20:33:58Z,,,90,day,2027-01-22T20:04:58Z
3000000288,9000000406,7000000406,penelopethomas@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-04-01T06:10:49Z,,,30,day,2025-11-27T05:47:49Z
3000000289,9000000409,7000000409,ethan_adams@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2025-01-20T08:25:55Z,2025-12-17T00:00:00Z,customer_request,90,day,
3000000290,9000000410,7000000410,gracewalker@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2024-08-23T03:04:24Z,2024-10-27T02:48:24Z,switched_product,30,day,
3000000291,9000000411,7000000411,mia.lopez@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-12-04T04:28:35Z,,,30,day,2025-08-01T04:07:35Z
3000000292,9000000413,7000000413,camila.allen@gmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2024-09-21T06:47:17Z,2025-12-15T00:00:00Z,switched_product,90,day,
3000000293,9000000414,7000000414,noracampbell@yahoo.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-09-13T17:38:49Z,,,90,day,2028-03-01T17:09:49Z
3000000294,9000000415,7000000415,jacob.hill@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2025-06-07T09:52:51Z,,,30,day,2026-04-03T09:37:51Z
3000000295,9000000416,7000000416,owen.nguyen30@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-04-21T00:39:10Z,2024-10-10T00:39:10Z,,30,day,2025-05-16T00:36:10Z
3000000296,9000000417,7000000417,owen.miller@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,expired,2024-04-30T03:45:34Z,2025-05-07T03:23:34Z,customer_request,90,day,
3000000297,9000000418,7000000418,savannahbaker56@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-06-26T15:54:04Z,2025-08-29T15:37:04Z,not_seeing_results,30,day,
3000000298,9000000419,7000000419,alexandernguyen@icloud.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-09-17T17:36:19Z,,,90,day,2028-08-27T17:22:19Z
3000000299,9000000420,7000000420,owen_wright@gmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-01-08T21:05:37Z,,,90,day,2026-09-24T21:02:37Z
3000000300,9000000422,7000000422,sebastianramirez47@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-07-27T15:18:42Z,,,30,day,2025-05-23T15:02:42Z
3000000301,9000000424,7000000424,michael.hall@hotmail.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2024-12-12T20:30:45Z,,,30,day,2025-07-10T20:02:45Z
3000000302,9000000425,7000000425,ethan.green@icloud.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2025-03-21T03:14:32Z,2025-12-25T00:00:00Z,customer_request,90,day,
3000000303,9000000426,7000000426,sophia.hill93@icloud.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2025-06-17T10:53:48Z,2025-12-30T00:00:00Z,customer_request,90,day,
3000000304,9000000427,7000000427,camila_young@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-07-18T01:28:25Z,2024-10-24T01:13:25Z,not_seeing_results,30,day,
3000000305,9000000431,7000000431,henry_jackson15@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-09-13T16:20:14Z,,,30,day,2025-05-11T16:07:14Z
3000000306,9000000436,7000000436,aria.thompson@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-05-19T22:34:55Z,2025-08-28T22:20:55Z,customer_request,30,day,
3000000307,9000000439,7000000439,logan.hall@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-04-13T12:07:55Z,,,30,day,2025-10-05T11:50:55Z
3000000308,9000000442,7000000442,nora.moore72@icloud.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2024-05-29T05:31:41Z,2025-12-18T00:00:00Z,customer_request,90,day,
3000000309,9000000445,7000000445,sofiawhite72@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,expired,2025-02-25T04:29:50Z,2025-12-04T00:00:00Z,too_expensive,90,day,
3000000310,9000000446,7000000446,savannah_jackson42@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-01-25T22:49:34Z,2025-06-06T22:20:34Z,switched_product,30,day,
3000000311,9000000447,7000000447,camila_perez81@gmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-06-14T12:33:39Z,,,90,day,2028-02-24T12:30:39Z
3000000312,9000000448,7000000448,zoeymoore83@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2025-01-06T21:38:08Z,,,90,day,2027-06-25T21:22:08Z
3000000313,9000000449,7000000449,aiden.lopez@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2024-03-22T07:51:00Z,,,30,day,2024-10-18T07:40:00Z
3000000314,9000000450,7000000450,avawalker@icloud.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-03-26T03:54:02Z,,,90,day,2026-06-14T03:47:02Z
3000000315,9000000453,7000000453,camilamitchell73@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2025-10-16T19:49:04Z,,,30,day,2026-10-11T19:26:04Z
3000000316,9000000454,7000000454,sebastian.anderson57@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2024-09-23T05:52:10Z,2025-02-03T05:40:10Z,switched_product,30,day,
3000000317,9000000455,7000000455,alexander_jackson@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2025-05-03T11:01:30Z,2025-07-04T10:54:30Z,customer_request,30,day,
3000000318,9000000456,7000000456,owen.anderson71@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-07-28T15:56:52Z,,,30,day,2026-01-24T15:54:52Z
3000000319,9000000457,7000000457,ethan_anderson11@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-09-19T09:57:53Z,2025-12-03T09:53:53Z,,30,day,
3000000320,9000000458,7000000458,elijah.jones18@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-04-11T22:47:27Z,2025-12-14T00:00:00Z,switched_product,30,day,
3000000321,9000000459,7000000459,logan.johnson@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-10-15T09:49:03Z,2025-01-24T09:48:03Z,too_expensive,30,day,
3000000322,9000000463,7000000463,scarlett.mitchell@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2024-11-15T12:02:44Z,2025-02-19T11:45:44Z,customer_request,30,day,
3000000323,9000000464,7000000464,benjaminwalker@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2024-08-11T04:12:41Z,2024-12-12T04:06:41Z,,30,day,
3000000324,9000000465,7000000465,emma_hernandez@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-01-10T01:40:44Z,,,30,day,2024-09-06T01:31:44Z
3000000325,9000000466,7000000466,sofia.roberts@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-09-25T12:23:17Z,2025-12-30T00:00:00Z,customer_request,30,day,
3000000326,9000000468,7000000468,nora.gonzalez89@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-05-17T09:35:39Z,,,30,day,2024-12-13T09:07:39Z
3000000327,9000000469,7000000469,victoriajackson90@yahoo.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2024-07-10T20:15:33Z,2025-12-12T00:00:00Z,switched_product,90,day,
3000000328,9000000470,7000000470,owen.scott@icloud.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-09-26T19:52:09Z,,,90,day,2027-12-10T19:43:09Z
3000000329,9000000471,7000000471,nora.lopez80@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-11-24T02:39:22Z,,,30,day,2025-10-20T02:18:22Z
3000000330,9000000472,7000000472,chloe_baker@hotmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,expired,2024-11-26T15:17:13Z,2025-11-24T14:55:13Z,too_expensive,90,day,
3000000331,9000000473,7000000473,chloe.nelson@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2024-07-25T03:55:51Z,2025-05-21T03:53:51Z,switched_product,30,day,
3000000332,9000000475,7000000475,emmawilson@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2024-03-03T13:16:27Z,2024-05-16T13:08:27Z,switched_product,30,day,
3000000333,9000000476,7000000476,zoeybrown@gmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-03-20T08:02:38Z,2024-06-02T07:51:38Z,switched_product,30,day,
3000000334,9000000480,7000000480,noralee@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2025-07-17T09:20:03Z,2025-09-21T09:15:03Z,switched_product,30,day,
3000000335,9000000481,7000000481,averysmith5@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2025-06-14T05:02:05Z,,,30,day,2025-12-11T04:55:05Z
3000000336,9000000482,7000000482,emily.anderson@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2025-06-07T20:23:18Z,,,30,day,2025-12-04T20:15:18Z
3000000337,9000000483,7000000483,olivia_robinson@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2025-08-19T09:07:49Z,,,30,day,2026-02-15T09:05:49Z
3000000338,9000000484,7000000484,mateosanchez@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-06-26T18:10:39Z,2024-09-08T17:46:39Z,customer_request,30,day,
3000000339,9000000485,7000000485,oliviacampbell@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-12-08T13:01:03Z,,,30,day,2025-10-04T12:40:03Z
3000000340,9000000486,7000000486,isabella.roberts@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2024-11-08T19:17:31Z,2025-03-23T19:05:31Z,switched_product,30,day,
3000000341,9000000489,7000000489,avery_allen@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2025-07-26T07:37:46Z,,,30,day,2026-01-22T07:12:46Z
3000000342,9000000490,7000000490,evelyn_jones56@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-04-25T15:06:29Z,2024-07-28T15:03:29Z,switched_product,30,day,
3000000343,9000000491,7000000491,loganthompson@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-12-24T22:46:09Z,,,30,day,2025-05-23T22:26:09Z
3000000344,9000000493,7000000493,mason_smith@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-04-27T00:55:41Z,2025-12-16T00:00:00Z,,90,day,
3000000345,9000000494,7000000494,sebastian_king71@hotmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,expired,2024-05-24T01:09:10Z,2025-05-23T00:40:10Z,not_seeing_results,90,day,
3000000346,9000000495,7000000495,aiden_brown26@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-11-01T00:19:12Z,,,30,day,2026-05-30T00:18:12Z
3000000347,9000000496,7000000496,jackson_johnson84@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2025-06-04T03:56:35Z,2025-08-09T03:37:35Z,,30,day,
3000000348,9000000497,7000000497,harpergonzalez@gmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2025-06-26T11:24:07Z,,,90,day,2029-12-02T11:06:07Z
3000000349,9000000498,7000000498,liamthompson46@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-05-28T10:14:39Z,2025-12-15T00:00:00Z,customer_request,90,day,
3000000350,9000000500,7000000500,evelyn.torres55@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-04-04T20:03:31Z,,,30,day,2025-10-01T19:44:31Z
3000000351,9000000501,7000000501,lucasmartin@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-05-28T23:59:33Z,2024-08-08T23:53:33Z,too_expensive,30,day,
3000000352,9000000502,7000000502,avascott@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-05-29T01:14:24Z,,,30,day,2024-10-26T01:04:24Z
3000000353,9000000503,7000000503,emilylewis82@yahoo.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2024-07-11T03:55:14Z,,,30,day,2025-10-04T03:53:14Z
3000000354,9000000505,7000000505,henry_hill92@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-05-18T17:32:08Z,2025-08-19T17:15:08Z,too_expensive,30,day,
3000000355,9000000506,7000000506,olivia.clark35@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2024-07-26T07:35:52Z,2024-09-28T07:26:52Z,,30,day,
3000000356,9000000507,7000000507,nathan_lee32@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-02-12T22:14:02Z,,,30,day,2024-08-10T22:08:02Z
3000000357,9000000508,7000000508,averyflores@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,expired,2025-04-07T17:01:06Z,2025-12-05T00:00:00Z,not_seeing_results,90,day,
3000000358,9000000509,7000000509,chloe_wright@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2025-06-12T23:08:40Z,,,90,day,2027-11-29T22:57:40Z
3000000359,9000000510,7000000510,michael_sanchez37@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-10-28T22:29:24Z,2025-04-08T22:19:24Z,customer_request,30,day,
3000000360,9000000512,7000000512,michael.johnson@icloud.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2024-09-13T12:11:57Z,2025-06-23T11:47:57Z,,90,day,
3000000361,9000000513,7000000513,sophiadavis58@gmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-01-28T18:39:45Z,2025-04-06T18:37:45Z,too_expensive,30,day,
3000000362,9000000514,7000000514,victoria.harris@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-06-02T06:13:09Z,2024-10-10T05:54:09Z,switched_product,30,day,
3000000363,9000000515,7000000515,jacob_martin94@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2024-07-04T04:44:48Z,2024-11-07T04:16:48Z,switched_product,30,day,
3000000364,9000000516,7000000516,aria_carter2@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2025-07-10T00:17:33Z,2025-11-22T00:12:33Z,too_expensive,30,day,
3000000365,9000000518,7000000518,ariagreen@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-02-26T23:48:06Z,,,90,day,2027-02-10T23:47:06Z
3000000366,9000000519,7000000519,penelopetorres39@gmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-04-21T15:28:51Z,,,90,day,2027-04-06T15:10:51Z
3000000367,9000000520,7000000520,arianelson@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-08-15T13:32:50Z,2025-10-22T13:06:50Z,too_expensive,30,day,
3000000368,9000000521,7000000521,logan_white9@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2024-10-26T17:38:30Z,,,90,day,2028-07-07T17:08:30Z
3000000369,9000000522,7000000522,chloeclark@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-04-21T20:52:10Z,,,30,day,2025-07-15T20:48:10Z
3000000370,9000000523,7000000523,norahall91@icloud.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2024-11-20T09:55:14Z,2025-05-27T09:27:14Z,customer_request,30,day,
3000000371,9000000528,7000000528,danielwilliams18@yahoo.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2025-04-16T19:38:01Z,2025-12-30T00:00:00Z,customer_request,90,day,
3000000372,9000000530,7000000530,ava_martinez4@icloud.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2025-07-01T06:08:33Z,2025-11-06T06:02:33Z,,30,day,
3000000373,9000000531,7000000531,owen_davis91@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-02-27T03:35:36Z,2025-06-29T03:09:36Z,not_seeing_results,30,day,
3000000374,9000000534,7000000534,savannahmiller@yahoo.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2024-02-07T16:54:30Z,,,90,day,2028-07-15T16:43:30Z
3000000375,9000000535,7000000535,emilywilliams@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-02-17T03:53:13Z,,,30,day,2024-10-14T03:45:13Z
3000000376,9000000536,7000000536,mateo_carter@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-07-16T10:50:00Z,2024-09-28T10:26:00Z,switched_product,30,day,
3000000377,9000000537,7000000537,penelope_davis@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-01-16T22:43:50Z,2024-03-28T22:40:50Z,,30,day,
3000000378,9000000538,7000000538,sebastianthompson41@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-10-17T21:20:06Z,2025-08-26T20:54:06Z,switched_product,30,day,
3000000379,9000000539,7000000539,ariaperez@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2025-04-27T02:18:13Z,2025-06-27T01:50:13Z,not_seeing_results,30,day,
3000000380,9000000540,7000000540,ella.sanchez91@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-11-15T12:23:59Z,,,90,day,2027-08-02T12:05:59Z
3000000381,9000000543,7000000543,grace.johnson@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-04-17T06:27:07Z,2025-07-24T06:13:07Z,customer_request,30,day,
3000000382,9000000544,7000000544,henry_miller@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2025-10-27T02:35:56Z,2025-12-26T00:00:00Z,,30,day,
3000000383,9000000545,7000000545,riley.clark@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2025-05-08T14:19:27Z,,,90,day,2029-04-17T13:58:27Z
3000000384,9000000547,7000000547,logan.scott@outlook.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-03-12T21:51:55Z,,,90,day,2027-11-22T21:46:55Z
3000000385,9000000550,7000000550,zoey.thompson@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-02-17T05:04:38Z,2025-08-27T04:38:38Z,switched_product,90,day,
3000000386,9000000552,7000000552,zoey_harris49@hotmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2024-06-26T17:37:22Z,2025-12-10T00:00:00Z,switched_product,90,day,
3000000387,9000000553,7000000553,jacob_martinez@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-03-14T23:49:25Z,,,30,day,2025-02-07T23:36:25Z
3000000388,9000000555,7000000555,victoria_lewis@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-09-11T00:44:13Z,,,30,day,2026-08-07T00:16:13Z
3000000389,9000000556,7000000556,jacobwright@gmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-05-09T13:40:10Z,,,90,day,2028-07-22T13:25:10Z
3000000390,9000000557,7000000557,miacampbell68@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2024-03-21T19:12:17Z,2024-06-04T19:03:17Z,customer_request,30,day,
3000000391,9000000559,7000000559,danielrobinson61@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-10-28T10:40:47Z,2025-01-26T10:31:47Z,not_seeing_results,30,day,
3000000392,9000000561,7000000561,lucas.allen36@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-10-14T10:23:13Z,,,30,day,2025-09-09T10:01:13Z
3000000393,9000000562,7000000562,owenlopez@icloud.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2024-06-28T09:57:42Z,2025-07-02T09:30:42Z,,90,day,
3000000394,9000000563,7000000563,harper.king@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-06-06T18:16:24Z,,,30,day,2024-12-03T18:03:24Z
3000000395,9000000564,7000000564,evelyn_nelson@yahoo.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2024-12-19T02:25:40Z,,,30,day,2025-06-17T01:58:40Z
3000000396,9000000565,7000000565,aiden_robinson61@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-06-29T08:44:26Z,2025-08-30T08:30:26Z,,30,day,
3000000397,9000000566,7000000566,benjaminmartinez@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-01-26T11:41:37Z,2025-12-09T00:00:00Z,customer_request,30,day,
3000000398,9000000567,7000000567,sebastian_green56@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-09-30T03:45:41Z,2025-02-09T03:34:41Z,not_seeing_results,30,day,
3000000399,9000000568,7000000568,savannahbaker@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2024-07-03T11:48:20Z,2025-04-07T11:24:20Z,not_seeing_results,90,day,
3000000400,9000000569,7000000569,emma.clark@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2024-08-12T10:23:52Z,2024-10-13T10:18:52Z,switched_product,30,day,
3000000401,9000000570,7000000570,aria.garcia@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-05-04T04:47:05Z,2024-09-01T04:22:05Z,not_seeing_results,30,day,
3000000402,9000000572,7000000572,abigail_roberts89@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-03-16T10:33:44Z,,,30,day,2025-02-09T10:05:44Z
3000000403,9000000573,7000000573,elizabeth_brown@icloud.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,expired,2025-05-18T07:22:22Z,2025-12-14T00:00:00Z,not_seeing_results,90,day,
3000000404,9000000574,7000000574,jacksonmartinez99@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-10-20T03:55:06Z,2025-12-15T00:00:00Z,customer_request,90,day,
3000000405,9000000575,7000000575,olivia.jones74@icloud.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-05-24T05:42:10Z,2025-12-19T00:00:00Z,switched_product,90,day,
3000000406,9000000576,7000000576,penelope_harris20@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2024-01-04T19:07:52Z,2024-03-13T18:45:52Z,switched_product,30,day,
3000000407,9000000577,7000000577,ellasanchez@gmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-05-08T04:34:46Z,,,30,day,2026-02-02T04:24:46Z
3000000408,9000000578,7000000578,layla_martin@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-12-14T03:19:45Z,,,30,day,2026-08-06T02:55:45Z
3000000409,9000000579,7000000579,harper.scott@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2025-02-03T03:59:14Z,,,30,day,2025-12-30T03:53:14Z
3000000410,9000000581,7000000581,ethanjones83@icloud.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,expired,2025-04-05T00:48:51Z,2025-12-10T00:00:00Z,not_seeing_results,90,day,
3000000411,9000000582,7000000582,nora_williams@hotmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-07-03T05:55:23Z,2025-09-05T05:25:23Z,,30,day,
3000000412,9000000585,7000000585,gracehill@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-12-11T14:39:12Z,,,90,day,2027-11-26T14:38:12Z
3000000413,9000000587,7000000587,nathanwhite22@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-02-11T04:54:21Z,,,30,day,2025-02-05T04:51:21Z
3000000414,9000000589,7000000589,nathan.rodriguez19@hotmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-02-25T08:57:39Z,,,90,day,2027-05-16T08:42:39Z
3000000415,9000000590,7000000590,zoeyyoung12@outlook.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-01-05T20:25:20Z,,,90,day,2025-12-25T20:18:20Z
3000000416,9000000594,7000000594,henry.davis31@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-11-29T15:24:27Z,,,30,day,2025-09-25T15:15:27Z
3000000417,9000000595,7000000595,savannah_davis@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-02-26T07:39:48Z,2025-12-26T00:00:00Z,customer_request,90,day,
