id,subscription_id,customer_id,shopify_order_id,email,created_at,processed_at,type,status,total_price,subtotal_price,tax_lines,discount_codes,error_message,payment_processor
1000002613,3000000482,9000000685,5000002964,rileybaker@gmail.com,2024-08-14T16:58:08Z,2024-08-14T16:58:08Z,RECURRING,SUCCESS,118.79,109.99,8.80,,,stripe
1000002614,3000000482,9000000685,5000002965,rileybaker@gmail.com,2024-11-15T16:59:08Z,2024-11-15T16:59:08Z,RECURRING,SUCCESS,119.75,109.99,9.76,,,stripe
1000002615,3000000482,9000000685,5000002966,rileybaker@gmail.com,2025-02-10T16:53:08Z,2025-02-10T16:53:08Z,RECURRING,SUCCESS,106.91,98.99,7.92,SAVE10,,stripe
1000002616,3000000482,9000000685,5000002967,rileybaker@gmail.com,2025-05-13T17:01:08Z,2025-05-13T17:01:08Z,RECURRING,SUCCESS,117.28,109.99,7.29,,,stripe
1000002617,3000000482,9000000685,,rileybaker@gmail.com,2025-08-11T16:48:08Z,,RECURRING,DECLINED,109.99,109.99,0.00,,Card expired,stripe
1000002618,3000000482,9000000685,5000002969,rileybaker@gmail.com,2025-11-10T16:54:08Z,2025-11-10T16:54:08Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000002619,3000000483,9000000686,5000002970,zoeyharris55@gmail.com,2025-07-25T07:18:20Z,2025-07-25T07:18:20Z,CHECKOUT,SUCCESS,27.27,25.49,1.78,TRYDEW,,stripe
1000002620,3000000483,9000000686,5000002971,zoeyharris55@gmail.com,2025-08-25T07:11:20Z,2025-08-25T07:11:20Z,RECURRING,SUCCESS,32.65,29.99,2.66,,,stripe
1000002621,3000000483,9000000686,5000002972,zoeyharris55@gmail.com,2025-09-22T07:18:20Z,2025-09-22T07:18:20Z,RECURRING,SUCCESS,31.98,29.99,1.99,,,stripe
1000002622,3000000483,9000000686,5000002973,zoeyharris55@gmail.com,2025-10-25T07:23:20Z,2025-10-25T07:23:20Z,RECURRING,SUCCESS,32.65,29.99,2.66,,,stripe
1000002623,3000000483,9000000686,5000002974,zoeyharris55@gmail.com,2025-11-21T07:12:20Z,2025-11-21T07:12:20Z,RECURRING,SUCCESS,32.65,29.99,2.66,,,stripe
1000002624,3000000483,9000000686,5000002975,zoeyharris55@gmail.com,2025-12-22T07:14:20Z,2025-12-22T07:14:20Z,RECURRING,SUCCESS,31.98,29.99,1.99,,,stripe
1000002625,3000000484,9000000687,5000002977,alexanderhill@gmail.com,2025-06-04T03:43:39Z,2025-06-04T03:43:39Z,CHECKOUT,SUCCESS,212.84,195.49,17.35,FIRST25,,stripe
1000002626,3000000484,9000000687,5000002978,alexanderhill@gmail.com,2025-09-02T03:42:39Z,2025-09-02T03:42:39Z,RECURRING,SUCCESS,245.23,229.99,15.24,,,stripe
1000002627,3000000485,9000000689,5000002980,sophialee68@yahoo.com,2024-05-02T16:34:20Z,2024-05-02T16:34:20Z,CHECKOUT,SUCCESS,96.29,89.99,6.30,,,stripe
1000002628,3000000485,9000000689,5000002981,sophialee68@yahoo.com,2024-05-31T16:35:20Z,2024-05-31T16:35:20Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002629,3000000485,9000000689,5000002982,sophialee68@yahoo.com,2024-06-29T16:31:20Z,2024-06-29T16:31:20Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002630,3000000486,9000000690,5000002983,abigail_mitchell56@outlook.com,2024-09-30T23:50:20Z,2024-09-30T23:50:20Z,CHECKOUT,SUCCESS,80.99,80.99,0.00,WELCOME15,,stripe
1000002631,3000000486,9000000690,5000002984,abigail_mitchell56@outlook.com,2024-12-30T00:03:20Z,2024-12-30T00:03:20Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002632,3000000486,9000000690,5000002985,abigail_mitchell56@outlook.com,2025-03-28T23:50:20Z,2025-03-28T23:50:20Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002633,3000000486,9000000690,5000002986,abigail_mitchell56@outlook.com,2025-06-25T23:55:20Z,2025-06-25T23:55:20Z,RECURRING,SUCCESS,80.99,80.99,0.00,SAVE10,,stripe
1000002634,3000000486,9000000690,5000002987,abigail_mitchell56@outlook.com,2025-09-26T00:01:20Z,2025-09-26T00:01:20Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002635,3000000486,9000000690,5000002988,abigail_mitchell56@outlook.com,2025-12-24T23:54:20Z,2025-12-24T23:54:20Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002636,3000000487,9000000691,5000002990,lily.young72@gmail.com,2024-06-02T07:07:12Z,2024-06-02T07:07:12Z,CHECKOUT,SUCCESS,96.29,89.99,6.30,,,stripe
1000002637,3000000487,9000000691,5000002991,lily.young72@gmail.com,2024-07-04T07:11:12Z,2024-07-04T07:11:12Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000002638,3000000488,9000000692,5000002992,benjaminhernandez60@gmail.com,2024-02-14T21:11:30Z,2024-02-14T21:11:30Z,CHECKOUT,SUCCESS,34.99,34.99,0.00,,,stripe
1000002639,3000000488,9000000692,5000002993,benjaminhernandez60@gmail.com,2024-03-14T21:15:30Z,2024-03-14T21:15:30Z,RECURRING,SUCCESS,31.49,31.49,0.00,COMEBACK10,,stripe
1000002640,3000000488,9000000692,5000002994,benjaminhernandez60@gmail.com,2024-04-11T21:04:30Z,2024-04-11T21:04:30Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000002641,3000000488,9000000692,5000002995,benjaminhernandez60@gmail.com,2024-05-11T21:16:30Z,2024-05-11T21:16:30Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002642,3000000488,9000000692,5000002996,benjaminhernandez60@gmail.com,2024-06-13T21:04:30Z,2024-06-13T21:04:30Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000002643,3000000488,9000000692,5000002997,benjaminhernandez60@gmail.com,2024-07-11T21:16:30Z,2024-07-11T21:16:30Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002644,3000000488,9000000692,5000002998,benjaminhernandez60@gmail.com,2024-08-10T21:14:30Z,2024-08-10T21:14:30Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000002645,3000000488,9000000692,5000002999,benjaminhernandez60@gmail.com,2024-09-10T21:17:30Z,2024-09-10T21:17:30Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002646,3000000488,9000000692,5000003000,benjaminhernandez60@gmail.com,2024-10-08T21:14:30Z,2024-10-08T21:14:30Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000002647,3000000489,9000000695,5000003003,savannahyoung13@gmail.com,2024-05-07T19:29:04Z,2024-05-07T19:29:04Z,CHECKOUT,SUCCESS,48.59,44.99,3.60,,,stripe
1000002648,3000000489,9000000695,5000003004,savannahyoung13@gmail.com,2024-06-06T19:34:04Z,2024-06-06T19:34:04Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000002649,3000000490,9000000697,5000003006,jayden_flores@yahoo.com,2025-10-22T15:22:07Z,2025-10-22T15:22:07Z,CHECKOUT,SUCCESS,89.81,82.49,7.32,TRYDEW,,stripe
1000002650,3000000491,9000000698,5000003008,victoria_hill12@outlook.com,2024-09-05T19:31:26Z,2024-09-05T19:31:26Z,CHECKOUT,SUCCESS,250.40,229.99,20.41,,,stripe
1000002651,3000000491,9000000698,5000003009,victoria_hill12@outlook.com,2024-12-04T19:31:26Z,2024-12-04T19:31:26Z,RECURRING,SUCCESS,221.48,206.99,14.49,COMEBACK10,,stripe
1000002652,3000000491,9000000698,5000003010,victoria_hill12@outlook.com,2025-03-02T19:43:26Z,2025-03-02T19:43:26Z,RECURRING,SUCCESS,245.23,229.99,15.24,,,stripe
1000002653,3000000492,9000000699,5000003011,ethan_roberts@gmail.com,2025-05-18T20:47:30Z,2025-05-18T20:47:30Z,CHECKOUT,SUCCESS,37.79,34.99,2.80,,,stripe
1000002654,3000000492,9000000699,5000003012,ethan_roberts@gmail.com,2025-06-19T20:50:30Z,2025-06-19T20:50:30Z,RECURRING,SUCCESS,31.49,31.49,0.00,COMEBACK10,,stripe
1000002655,3000000492,9000000699,5000003013,ethan_roberts@gmail.com,2025-07-18T20:51:30Z,2025-07-18T20:51:30Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000002656,3000000492,9000000699,5000003014,ethan_roberts@gmail.com,2025-08-15T20:44:30Z,2025-08-15T20:44:30Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000002657,3000000492,9000000699,5000003015,ethan_roberts@gmail.com,2025-09-17T20:46:30Z,2025-09-17T20:46:30Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002658,3000000492,9000000699,5000003016,ethan_roberts@gmail.com,2025-10-15T20:46:30Z,2025-10-15T20:46:30Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002659,3000000492,9000000699,5000003017,ethan_roberts@gmail.com,2025-11-16T20:45:30Z,2025-11-16T20:45:30Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000002660,3000000492,9000000699,5000003018,ethan_roberts@gmail.com,2025-12-15T20:47:30Z,2025-12-15T20:47:30Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000002661,3000000493,9000000700,5000003020,alexander.nelson@icloud.com,2025-02-04T22:24:47Z,2025-02-04T22:24:47Z,CHECKOUT,SUCCESS,34.28,31.49,2.79,WELCOME20,,stripe
1000002662,3000000493,9000000700,5000003021,alexander.nelson@icloud.com,2025-03-05T22:30:47Z,2025-03-05T22:30:47Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000002663,3000000493,9000000700,5000003022,alexander.nelson@icloud.com,2025-04-03T22:22:47Z,2025-04-03T22:22:47Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000002664,3000000493,9000000700,5000003023,alexander.nelson@icloud.com,2025-05-03T22:23:47Z,2025-05-03T22:23:47Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002665,3000000493,9000000700,5000003024,alexander.nelson@icloud.com,2025-06-03T22:24:47Z,2025-06-03T22:24:47Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002666,3000000493,9000000700,5000003025,alexander.nelson@icloud.com,2025-07-02T22:35:47Z,2025-07-02T22:35:47Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000002667,3000000493,9000000700,5000003026,alexander.nelson@icloud.com,2025-08-02T22:31:47Z,2025-08-02T22:31:47Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002668,3000000493,9000000700,5000003027,alexander.nelson@icloud.com,2025-09-01T22:30:47Z,2025-09-01T22:30:47Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002669,3000000493,9000000700,5000003028,alexander.nelson@icloud.com,2025-10-01T22:31:47Z,2025-10-01T22:31:47Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002670,3000000494,9000000703,5000003031,ella_garcia@yahoo.com,2024-11-04T14:13:11Z,2024-11-04T14:13:11Z,CHECKOUT,SUCCESS,86.66,80.99,5.67,FIRST25,,stripe
1000002671,3000000494,9000000703,5000003032,ella_garcia@yahoo.com,2025-02-01T14:04:11Z,2025-02-01T14:04:11Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000002672,3000000494,9000000703,5000003033,ella_garcia@yahoo.com,2025-05-03T14:08:11Z,2025-05-03T14:08:11Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002673,3000000494,9000000703,5000003034,ella_garcia@yahoo.com,2025-08-03T14:09:11Z,2025-08-03T14:09:11Z,RECURRING,SUCCESS,86.36,80.99,5.37,COMEBACK10,,stripe
1000002674,3000000494,9000000703,5000003035,ella_garcia@yahoo.com,2025-10-29T14:05:11Z,2025-10-29T14:05:11Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002675,3000000495,9000000704,5000003037,victoria.jones@hotmail.com,2025-02-27T08:32:24Z,2025-02-27T08:32:24Z,CHECKOUT,SUCCESS,37.79,34.99,2.80,,,stripe
1000002676,3000000495,9000000704,5000003038,victoria.jones@hotmail.com,2025-03-30T08:39:24Z,2025-03-30T08:39:24Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000002677,3000000495,9000000704,5000003039,victoria.jones@hotmail.com,2025-04-27T08:26:24Z,2025-04-27T08:26:24Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000002678,3000000495,9000000704,5000003040,victoria.jones@hotmail.com,2025-05-28T08:30:24Z,2025-05-28T08:30:24Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000002679,3000000495,9000000704,5000003041,victoria.jones@hotmail.com,2025-06-29T08:41:24Z,2025-06-29T08:41:24Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002680,3000000495,9000000704,5000003042,victoria.jones@hotmail.com,2025-07-28T08:26:24Z,2025-07-28T08:26:24Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002681,3000000496,9000000705,5000003043,benjamin.nguyen@gmail.com,2025-04-19T11:46:14Z,2025-04-19T11:46:14Z,CHECKOUT,SUCCESS,97.19,89.99,7.20,,,stripe
1000002682,3000000496,9000000705,5000003044,benjamin.nguyen@gmail.com,2025-05-21T11:40:14Z,2025-05-21T11:40:14Z,RECURRING,SUCCESS,87.47,80.99,6.48,SAVE10,,stripe
1000002683,3000000496,9000000705,5000003045,benjamin.nguyen@gmail.com,2025-06-17T11:34:14Z,2025-06-17T11:34:14Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002684,3000000496,9000000705,5000003046,benjamin.nguyen@gmail.com,2025-07-20T11:33:14Z,2025-07-20T11:33:14Z,RECURRING,SUCCESS,86.36,80.99,5.37,SAVE10,,stripe
1000002685,3000000496,9000000705,5000003047,benjamin.nguyen@gmail.com,2025-08-17T11:37:14Z,2025-08-17T11:37:14Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000002686,3000000496,9000000705,5000003048,benjamin.nguyen@gmail.com,2025-09-18T11:32:14Z,2025-09-18T11:32:14Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000002687,3000000496,9000000705,,benjamin.nguyen@gmail.com,2025-10-18T11:41:14Z,,RECURRING,DECLINED,97.98,89.99,7.99,,Insufficient funds,stripe
1000002688,3000000496,9000000705,5000003050,benjamin.nguyen@gmail.com,2025-11-15T11:41:14Z,2025-11-15T11:41:14Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000002689,3000000496,9000000705,5000003051,benjamin.nguyen@gmail.com,2025-12-15T11:47:14Z,2025-12-15T11:47:14Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000002690,3000000497,9000000706,5000003053,sophiaclark39@hotmail.com,2025-04-10T21:31:55Z,2025-04-10T21:31:55Z,CHECKOUT,SUCCESS,250.40,229.99,20.41,,,stripe
1000002691,3000000497,9000000706,5000003054,sophiaclark39@hotmail.com,2025-07-09T21:34:55Z,2025-07-09T21:34:55Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000002692,3000000497,9000000706,5000003055,sophiaclark39@hotmail.com,2025-10-08T21:37:55Z,2025-10-08T21:37:55Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000002693,3000000498,9000000707,5000003057,harper.wilson11@gmail.com,2025-07-03T05:40:08Z,2025-07-03T05:40:08Z,CHECKOUT,SUCCESS,248.39,229.99,18.40,,,stripe
1000002694,3000000498,9000000707,5000003058,harper.wilson11@gmail.com,2025-09-29T05:48:08Z,2025-09-29T05:48:08Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000002695,3000000498,9000000707,5000003059,harper.wilson11@gmail.com,2025-12-29T05:49:08Z,2025-12-29T05:49:08Z,RECURRING,SUCCESS,246.09,229.99,16.10,,,stripe
1000002696,3000000499,9000000708,5000003061,aiden_adams59@hotmail.com,2025-05-16T16:12:28Z,2025-05-16T16:12:28Z,CHECKOUT,SUCCESS,73.48,67.49,5.99,WELCOME10,,stripe
1000002697,3000000499,9000000708,5000003062,aiden_adams59@hotmail.com,2025-06-12T16:03:28Z,2025-06-12T16:03:28Z,RECURRING,SUCCESS,87.47,80.99,6.48,LOYAL10,,stripe
1000002698,3000000500,9000000709,5000003063,emily.garcia@yahoo.com,2024-01-20T11:53:10Z,2024-01-20T11:53:10Z,CHECKOUT,SUCCESS,95.95,89.99,5.96,,,stripe
1000002699,3000000500,9000000709,5000003064,emily.garcia@yahoo.com,2024-04-18T11:52:10Z,2024-04-18T11:52:10Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000002700,3000000500,9000000709,5000003065,emily.garcia@yahoo.com,2024-07-16T11:51:10Z,2024-07-16T11:51:10Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002701,3000000500,9000000709,5000003066,emily.garcia@yahoo.com,2024-10-14T11:55:10Z,2024-10-14T11:55:10Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002702,3000000500,9000000709,5000003067,emily.garcia@yahoo.com,2025-01-11T11:53:10Z,2025-01-11T11:53:10Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002703,3000000500,9000000709,,emily.garcia@yahoo.com,2025-04-11T11:55:10Z,,RECURRING,DECLINED,95.95,89.99,5.96,,Card declined,stripe
1000002704,3000000500,9000000709,5000003069,emily.garcia@yahoo.com,2025-07-11T12:03:10Z,2025-07-11T12:03:10Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000002705,3000000500,9000000709,5000003070,emily.garcia@yahoo.com,2025-10-10T11:51:10Z,2025-10-10T11:51:10Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002706,3000000501,9000000712,5000003074,mason_torres7@gmail.com,2025-10-07T20:55:15Z,2025-10-07T20:55:15Z,CHECKOUT,SUCCESS,97.98,89.99,7.99,,,stripe
1000002707,3000000501,9000000712,5000003075,mason_torres7@gmail.com,2025-11-09T20:57:15Z,2025-11-09T20:57:15Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002708,3000000501,9000000712,5000003076,mason_torres7@gmail.com,2025-12-07T20:46:15Z,2025-12-07T20:46:15Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000002709,3000000502,9000000713,5000003078,olivia_young63@yahoo.com,2024-03-07T00:29:06Z,2024-03-07T00:29:06Z,CHECKOUT,SUCCESS,245.23,229.99,15.24,,,stripe
1000002710,3000000502,9000000713,5000003079,olivia_young63@yahoo.com,2024-06-05T00:16:06Z,2024-06-05T00:16:06Z,RECURRING,SUCCESS,246.09,229.99,16.10,,,stripe
1000002711,3000000502,9000000713,5000003080,olivia_young63@yahoo.com,2024-09-01T00:23:06Z,2024-09-01T00:23:06Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000002712,3000000502,9000000713,5000003081,olivia_young63@yahoo.com,2024-11-29T00:15:06Z,2024-11-29T00:15:06Z,RECURRING,SUCCESS,246.09,229.99,16.10,,,stripe
1000002713,3000000502,9000000713,5000003082,olivia_young63@yahoo.com,2025-02-27T00:22:06Z,2025-02-27T00:22:06Z,RECURRING,SUCCESS,250.40,229.99,20.41,,,stripe
1000002714,3000000502,9000000713,5000003083,olivia_young63@yahoo.com,2025-05-29T00:19:06Z,2025-05-29T00:19:06Z,RECURRING,SUCCESS,245.23,229.99,15.24,,,stripe
1000002715,3000000502,9000000713,5000003084,olivia_young63@yahoo.com,2025-08-26T00:27:06Z,2025-08-26T00:27:06Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000002716,3000000502,9000000713,5000003085,olivia_young63@yahoo.com,2025-11-26T00:20:06Z,2025-11-26T00:20:06Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000002717,3000000503,9000000714,5000003087,abigail_adams@icloud.com,2025-10-23T17:44:31Z,2025-10-23T17:44:31Z,CHECKOUT,SUCCESS,246.09,229.99,16.10,,,stripe
1000002718,3000000504,9000000715,5000003089,aidenjackson25@outlook.com,2024-08-26T23:40:56Z,2024-08-26T23:40:56Z,CHECKOUT,SUCCESS,95.95,89.99,5.96,,,stripe
1000002719,3000000504,9000000715,5000003090,aidenjackson25@outlook.com,2024-11-23T23:39:56Z,2024-11-23T23:39:56Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000002720,3000000504,9000000715,5000003091,aidenjackson25@outlook.com,2025-02-22T23:43:56Z,2025-02-22T23:43:56Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000002721,3000000504,9000000715,5000003092,aidenjackson25@outlook.com,2025-05-25T23:39:56Z,2025-05-25T23:39:56Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000002722,3000000505,9000000716,5000003093,lucasjackson92@icloud.com,2025-11-02T18:19:59Z,2025-11-02T18:19:59Z,CHECKOUT,SUCCESS,38.10,34.99,3.11,,,stripe
1000002723,3000000505,9000000716,5000003094,lucasjackson92@icloud.com,2025-11-30T18:10:59Z,2025-11-30T18:10:59Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002724,3000000505,9000000716,5000003095,lucasjackson92@icloud.com,2025-12-30T18:09:59Z,2025-12-30T18:09:59Z,RECURRING,SUCCESS,34.28,31.49,2.79,LOYAL10,,stripe
1000002725,3000000506,9000000717,5000003097,masonhall12@yahoo.com,2024-07-23T10:56:28Z,2024-07-23T10:56:28Z,CHECKOUT,SUCCESS,48.14,44.99,3.15,,,stripe
1000002726,3000000506,9000000717,5000003098,masonhall12@yahoo.com,2024-08-23T10:54:28Z,2024-08-23T10:54:28Z,RECURRING,SUCCESS,47.97,44.99,2.98,,,stripe
1000002727,3000000506,9000000717,5000003099,masonhall12@yahoo.com,2024-09-24T10:41:28Z,2024-09-24T10:41:28Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000002728,3000000506,9000000717,5000003100,masonhall12@yahoo.com,2024-10-24T10:50:28Z,2024-10-24T10:50:28Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000002729,3000000506,9000000717,5000003101,masonhall12@yahoo.com,2024-11-20T10:55:28Z,2024-11-20T10:55:28Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000002730,3000000506,9000000717,5000003102,masonhall12@yahoo.com,2024-12-21T10:52:28Z,2024-12-21T10:52:28Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000002731,3000000506,9000000717,5000003103,masonhall12@yahoo.com,2025-01-22T10:54:28Z,2025-01-22T10:54:28Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000002732,3000000507,9000000718,5000003104,grace.martin@gmail.com,2024-09-27T18:01:58Z,2024-09-27T18:01:58Z,CHECKOUT,SUCCESS,37.31,34.99,2.32,,,stripe
1000002733,3000000507,9000000718,5000003105,grace.martin@gmail.com,2024-10-26T18:07:58Z,2024-10-26T18:07:58Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000002734,3000000507,9000000718,5000003106,grace.martin@gmail.com,2024-11-25T18:13:58Z,2024-11-25T18:13:58Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000002735,3000000507,9000000718,,grace.martin@gmail.com,2024-12-23T18:01:58Z,,RECURRING,DECLINED,37.79,34.99,2.80,,Card declined,stripe
1000002736,3000000507,9000000718,5000003108,grace.martin@gmail.com,2025-01-24T18:13:58Z,2025-01-24T18:13:58Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002737,3000000507,9000000718,5000003109,grace.martin@gmail.com,2025-02-21T18:14:58Z,2025-02-21T18:14:58Z,RECURRING,SUCCESS,34.28,31.49,2.79,LOYAL10,,stripe
1000002738,3000000507,9000000718,5000003110,grace.martin@gmail.com,2025-03-26T18:11:58Z,2025-03-26T18:11:58Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000002739,3000000507,9000000718,5000003111,grace.martin@gmail.com,2025-04-25T18:08:58Z,2025-04-25T18:08:58Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000002740,3000000508,9000000719,5000003112,ava_perez@gmail.com,2024-08-18T22:54:28Z,2024-08-18T22:54:28Z,CHECKOUT,SUCCESS,225.36,206.99,18.37,FIRST25,,stripe
1000002741,3000000508,9000000719,5000003113,ava_perez@gmail.com,2024-11-18T22:48:28Z,2024-11-18T22:48:28Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000002742,3000000508,9000000719,5000003114,ava_perez@gmail.com,2025-02-16T22:43:28Z,2025-02-16T22:43:28Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000002743,3000000508,9000000719,,ava_perez@gmail.com,2025-05-14T22:51:28Z,,RECURRING,DECLINED,250.40,229.99,20.41,,Insufficient funds,stripe
1000002744,3000000508,9000000719,5000003116,ava_perez@gmail.com,2025-08-15T22:48:28Z,2025-08-15T22:48:28Z,RECURRING,SUCCESS,221.48,206.99,14.49,LOYAL10,,stripe
1000002745,3000000508,9000000719,5000003117,ava_perez@gmail.com,2025-11-10T22:42:28Z,2025-11-10T22:42:28Z,RECURRING,SUCCESS,245.23,229.99,15.24,,,stripe
1000002746,3000000509,9000000720,5000003119,savannahwilliams@hotmail.com,2024-04-16T06:55:08Z,2024-04-16T06:55:08Z,CHECKOUT,SUCCESS,32.39,29.99,2.40,,,stripe
1000002747,3000000509,9000000720,5000003120,savannahwilliams@hotmail.com,2024-05-17T07:05:08Z,2024-05-17T07:05:08Z,RECURRING,SUCCESS,32.39,29.99,2.40,,,stripe
1000002748,3000000509,9000000720,5000003121,savannahwilliams@hotmail.com,2024-06-16T06:56:08Z,2024-06-16T06:56:08Z,RECURRING,SUCCESS,32.65,29.99,2.66,,,stripe
1000002749,3000000509,9000000720,5000003122,savannahwilliams@hotmail.com,2024-07-16T07:03:08Z,2024-07-16T07:03:08Z,RECURRING,SUCCESS,32.65,29.99,2.66,,,stripe
1000002750,3000000509,9000000720,5000003123,savannahwilliams@hotmail.com,2024-08-14T06:59:08Z,2024-08-14T06:59:08Z,RECURRING,SUCCESS,32.39,29.99,2.40,,,stripe
1000002751,3000000510,9000000721,5000003124,aaliyah.davis@hotmail.com,2025-06-05T08:52:16Z,2025-06-05T08:52:16Z,CHECKOUT,SUCCESS,95.95,89.99,5.96,,,stripe
1000002752,3000000510,9000000721,5000003125,aaliyah.davis@hotmail.com,2025-07-04T08:57:16Z,2025-07-04T08:57:16Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002753,3000000510,9000000721,5000003126,aaliyah.davis@hotmail.com,2025-08-03T08:58:16Z,2025-08-03T08:58:16Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000002754,3000000511,9000000722,5000003127,sofiahernandez38@hotmail.com,2024-04-12T10:39:03Z,2024-04-12T10:39:03Z,CHECKOUT,SUCCESS,83.28,76.49,6.79,WELCOME20,,stripe
1000002755,3000000511,9000000722,5000003128,sofiahernandez38@hotmail.com,2024-07-11T10:39:03Z,2024-07-11T10:39:03Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000002756,3000000511,9000000722,5000003129,sofiahernandez38@hotmail.com,2024-10-10T10:41:03Z,2024-10-10T10:41:03Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000002757,3000000511,9000000722,5000003130,sofiahernandez38@hotmail.com,2025-01-08T10:43:03Z,2025-01-08T10:43:03Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
