id,order_number,customer_id,email,created_at,financial_status,fulfillment_status,subtotal_price,total_tax,total_shipping,total_price,total_discounts,discount_codes,source_name,landing_site,referring_site,cancel_reason,cancelled_at,tags,billing_address_province
5000003257,13257,7000000755,nathan.davis93@icloud.com,2025-10-18T18:22:47-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/?utm_source=referral&utm_medium=none,,,,subscription,PA
5000003258,13258,7000000755,nathan.davis93@icloud.com,2025-11-16T18:22:47-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,PA
5000003259,13259,7000000755,nathan.davis93@icloud.com,2025-12-17T18:22:47-05:00,pending,unfulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/?utm_source=referral&utm_medium=none,,,,subscription,PA
5000003260,13260,7000000756,camilataylor58@yahoo.com,2024-11-26T12:26:18-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,web,/?utm_source=google&utm_medium=paid,,,,subscription,MO
5000003261,13261,7000000756,camilataylor58@yahoo.com,2024-12-26T12:26:18-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/,,,,subscription,MO
5000003262,13262,7000000756,camilataylor58@yahoo.com,2025-01-26T12:26:18-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/,,,,subscription,MO
5000003263,13263,7000000756,camilataylor58@yahoo.com,2025-02-25T12:26:18-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,MO
5000003264,13264,7000000756,camilataylor58@yahoo.com,2025-03-26T12:26:18-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,MO
5000003265,13265,7000000756,camilataylor58@yahoo.com,2025-04-24T12:26:18-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,MO
5000003266,13266,7000000756,camilataylor58@yahoo.com,2025-05-26T12:26:18-05:00,paid,fulfilled,80.99,7.19,0.00,88.18,9.00,COMEBACK10,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,MO
5000003267,13267,7000000757,nathanrodriguez1@gmail.com,2024-06-26T15:02:34-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003268,13268,7000000757,nathanrodriguez1@gmail.com,2024-07-28T15:02:34-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,NJ
5000003269,13269,7000000757,nathanrodriguez1@gmail.com,2024-08-28T15:02:34-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003270,13270,7000000757,nathanrodriguez1@gmail.com,2024-09-24T15:02:34-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,NJ
5000003271,13271,7000000757,nathanrodriguez1@gmail.com,2024-10-25T15:02:34-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003272,13272,7000000757,nathanrodriguez1@gmail.com,2024-11-23T15:02:34-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003273,13273,7000000757,nathanrodriguez1@gmail.com,2024-12-26T15:02:34-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003274,13274,7000000757,nathanrodriguez1@gmail.com,2025-01-22T15:02:34-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,NJ
5000003275,13275,7000000757,nathanrodriguez1@gmail.com,2025-02-24T15:02:34-05:00,paid,fulfilled,31.49,2.52,0.00,34.01,3.50,COMEBACK10,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003276,13276,7000000757,nathanrodriguez1@gmail.com,2025-03-26T15:02:34-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,NJ
5000003277,13277,7000000757,nathanrodriguez1@gmail.com,2025-04-22T15:02:34-05:00,paid,fulfilled,31.49,2.52,0.00,34.01,3.50,SAVE10,subscription_contract,/,,,,subscription,NJ
5000003278,13278,7000000757,nathanrodriguez1@gmail.com,2025-05-24T15:02:34-05:00,pending,unfulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/,,,,subscription,NJ
5000003279,13279,7000000757,nathanrodriguez1@gmail.com,2025-06-22T15:02:34-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003280,13280,7000000757,nathanrodriguez1@gmail.com,2025-07-24T15:02:34-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,NJ
5000003281,13281,7000000757,nathanrodriguez1@gmail.com,2025-08-20T15:02:34-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003282,13282,7000000757,nathanrodriguez1@gmail.com,2025-09-21T15:02:34-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,NJ
5000003283,13283,7000000758,sebastiangarcia@hotmail.com,2025-04-03T04:29:36-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,subscription,NJ
5000003284,13284,7000000758,sebastiangarcia@hotmail.com,2025-04-30T04:29:36-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/,,,,subscription,NJ
5000003285,13285,7000000758,sebastiangarcia@hotmail.com,2025-06-02T04:29:36-05:00,paid,fulfilled,80.99,5.67,0.00,86.66,9.00,SAVE10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,NJ
5000003286,13286,7000000758,sebastiangarcia@hotmail.com,2025-06-30T04:29:36-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,NJ
5000003287,13287,7000000758,sebastiangarcia@hotmail.com,2025-07-29T04:29:36-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/,,,,subscription,NJ
5000003288,13288,7000000758,sebastiangarcia@hotmail.com,2025-08-28T04:29:36-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,NJ
5000003289,13289,7000000758,sebastiangarcia@hotmail.com,2025-09-29T04:29:36-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,NJ
5000003290,13290,7000000758,sebastiangarcia@hotmail.com,2025-10-29T04:29:36-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,NJ
5000003291,13291,7000000758,sebastiangarcia@hotmail.com,2025-11-29T04:29:36-05:00,paid,fulfilled,80.99,0.00,0.00,80.99,9.00,SAVE10,subscription_contract,/,,,,subscription,NJ
5000003292,13292,7000000758,sebastiangarcia@hotmail.com,2025-12-26T04:29:36-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,NJ
5000003293,13293,7000000759,ethanlopez@icloud.com,2024-07-18T16:11:11-05:00,refunded,fulfilled,26.99,2.16,0.00,29.15,3.00,WELCOME15,web,/?utm_source=google&utm_medium=paid,,,,subscription,WA
5000003294,13294,7000000759,ethanlopez@icloud.com,2024-08-17T16:11:11-05:00,paid,fulfilled,29.99,2.66,0.00,32.65,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,WA
5000003295,13295,7000000759,ethanlopez@icloud.com,2024-09-14T16:11:11-05:00,paid,fulfilled,29.99,2.40,0.00,32.39,0.00,,subscription_contract,/,,,,subscription,WA
5000003296,13296,7000000759,ethanlopez@icloud.com,2024-10-14T16:11:11-05:00,paid,fulfilled,29.99,1.99,0.00,31.98,0.00,,subscription_contract,/,,,,subscription,WA
5000003297,13297,7000000759,ethanlopez@icloud.com,2024-11-14T16:11:11-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,WA
5000003298,13298,7000000760,layla_rivera@hotmail.com,2024-11-09T08:03:06-05:00,paid,fulfilled,38.24,0.00,0.00,38.24,6.75,WELCOME20,web,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003299,13299,7000000760,layla_rivera@hotmail.com,2024-12-07T08:03:06-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,subscription_contract,/,,,,subscription,WI
5000003300,13300,7000000760,layla_rivera@hotmail.com,2025-01-05T08:03:06-05:00,paid,fulfilled,40.49,0.00,0.00,40.49,4.50,COMEBACK10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003301,13301,7000000760,layla_rivera@hotmail.com,2025-02-05T08:03:06-05:00,pending,unfulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003302,13302,7000000760,layla_rivera@hotmail.com,2025-03-08T08:03:06-05:00,paid,fulfilled,40.49,2.68,0.00,43.17,4.50,COMEBACK10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003303,13303,7000000760,layla_rivera@hotmail.com,2025-04-07T08:03:06-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003304,13304,7000000760,layla_rivera@hotmail.com,2025-05-06T08:03:06-05:00,paid,fulfilled,44.99,3.99,0.00,48.98,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003305,13305,7000000760,layla_rivera@hotmail.com,2025-06-04T08:03:06-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/,,,,subscription,WI
5000003306,13306,7000000760,layla_rivera@hotmail.com,2025-07-04T08:03:06-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,WI
5000003307,13307,7000000760,layla_rivera@hotmail.com,2025-08-03T08:03:06-05:00,paid,fulfilled,40.49,3.59,0.00,44.08,4.50,COMEBACK10,subscription_contract,/,,,,subscription,WI
5000003308,13308,7000000760,layla_rivera@hotmail.com,2025-09-05T08:03:06-05:00,paid,fulfilled,40.49,3.24,0.00,43.73,4.50,COMEBACK10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003309,13309,7000000760,layla_rivera@hotmail.com,2025-10-05T08:03:06-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003310,13310,7000000760,layla_rivera@hotmail.com,2025-11-04T08:03:06-05:00,partially_refunded,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,WI
5000003311,13311,7000000760,layla_rivera@hotmail.com,2025-12-04T08:03:06-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,subscription_contract,/,,,,subscription,WI
5000003313,13313,7000000761,olivia_moore@gmail.com,2025-10-15T14:25:15-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,web,/?utm_source=google&utm_medium=paid,,,,subscription,PA
5000003315,13315,7000000762,aiden.scott@gmail.com,2024-05-11T02:22:06-05:00,paid,fulfilled,80.99,6.48,0.00,87.47,9.00,WELCOME10,web,/?utm_source=google&utm_medium=paid,,,,,MN
5000003316,13316,7000000763,elijah.baker89@hotmail.com,2024-01-04T15:33:02-05:00,paid,fulfilled,76.49,6.79,0.00,83.28,13.50,WELCOME20,web,/?utm_source=organic&utm_medium=search,,,,subscription,CO
5000003317,13317,7000000763,elijah.baker89@hotmail.com,2024-02-02T15:33:02-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/,,,,subscription,CO
5000003318,13318,7000000763,elijah.baker89@hotmail.com,2024-03-06T15:33:02-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,CO
5000003319,13319,7000000763,elijah.baker89@hotmail.com,2024-04-03T15:33:02-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,CO
5000003320,13320,7000000763,elijah.baker89@hotmail.com,2024-05-02T15:33:02-05:00,paid,fulfilled,80.99,5.37,0.00,86.36,9.00,LOYAL10,subscription_contract,/,,,,subscription,CO
5000003321,13321,7000000763,elijah.baker89@hotmail.com,2024-06-03T15:33:02-05:00,paid,fulfilled,80.99,6.48,0.00,87.47,9.00,SAVE10,subscription_contract,/,,,,subscription,CO
5000003322,13322,7000000763,elijah.baker89@hotmail.com,2024-07-04T15:33:02-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/,,,,subscription,CO
5000003323,13323,7000000763,elijah.baker89@hotmail.com,2024-08-03T15:33:02-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,CO
5000003324,13324,7000000763,elijah.baker89@hotmail.com,2024-08-30T15:33:02-05:00,refunded,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/,,,,subscription,CO
5000003325,13325,7000000763,elijah.baker89@hotmail.com,2024-09-30T15:33:02-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,CO
5000003326,13326,7000000763,elijah.baker89@hotmail.com,2024-10-30T15:33:02-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,CO
5000003327,13327,7000000763,elijah.baker89@hotmail.com,2024-11-30T15:33:02-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,CO
5000003328,13328,7000000764,ella_clark16@icloud.com,2025-06-15T01:34:57-05:00,paid,fulfilled,93.49,6.54,0.00,100.03,16.50,WELCOME15,web,/?utm_source=email&utm_medium=none,,,,subscription,WA
5000003329,13329,7000000764,ella_clark16@icloud.com,2025-09-13T01:34:57-05:00,paid,fulfilled,109.99,0.00,0.00,109.99,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,WA
5000003330,13330,7000000764,ella_clark16@icloud.com,2025-12-12T01:34:57-05:00,paid,fulfilled,109.99,7.29,0.00,117.28,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,WA
5000003332,13332,7000000765,abigailclark58@gmail.com,2024-07-20T12:11:10-05:00,paid,fulfilled,109.99,7.29,0.00,117.28,0.00,,web,/?utm_source=google&utm_medium=paid,,,,subscription,AZ
5000003333,13333,7000000765,abigailclark58@gmail.com,2024-10-18T12:11:10-05:00,paid,fulfilled,109.99,7.29,0.00,117.28,0.00,,subscription_contract,/,,,,subscription,AZ
5000003334,13334,7000000765,abigailclark58@gmail.com,2025-01-17T12:11:10-05:00,paid,fulfilled,109.99,9.76,0.00,119.75,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,AZ
5000003335,13335,7000000765,abigailclark58@gmail.com,2025-04-14T12:11:10-05:00,paid,fulfilled,109.99,7.70,0.00,117.69,0.00,,subscription_contract,/,,,,subscription,AZ
5000003336,13336,7000000766,nathan.ramirez@yahoo.com,2024-11-15T02:17:17-05:00,paid,fulfilled,22.49,2.00,4.99,29.48,7.50,WELCOME10,web,/?utm_source=organic&utm_medium=search,,,,,MI
5000003337,13337,7000000767,daniel.ramirez76@outlook.com,2024-04-22T17:14:32-05:00,paid,fulfilled,40.49,3.59,0.00,44.08,4.50,WELCOME20,web,/?utm_source=meta&utm_medium=paid,,,,subscription,OH
5000003338,13338,7000000767,daniel.ramirez76@outlook.com,2024-05-23T17:14:32-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,OH
5000003339,13339,7000000767,daniel.ramirez76@outlook.com,2024-06-21T17:14:32-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,OH
5000003340,13340,7000000767,daniel.ramirez76@outlook.com,2024-07-21T17:14:32-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,OH
5000003341,13341,7000000767,daniel.ramirez76@outlook.com,2024-08-18T17:14:32-05:00,paid,fulfilled,44.99,3.99,0.00,48.98,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,OH
5000003342,13342,7000000767,daniel.ramirez76@outlook.com,2024-09-18T17:14:32-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,OH
5000003343,13343,7000000767,daniel.ramirez76@outlook.com,2024-10-19T17:14:32-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/,,,,subscription,OH
5000003344,13344,7000000767,daniel.ramirez76@outlook.com,2024-11-19T17:14:32-05:00,paid,fulfilled,40.49,2.83,0.00,43.32,4.50,LOYAL10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,OH
5000003345,13345,7000000767,daniel.ramirez76@outlook.com,2024-12-16T17:14:32-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,OH
5000003346,13346,7000000768,elizabeth.king10@gmail.com,2025-04-02T21:04:42-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,web,/?utm_source=google&utm_medium=paid,,,,subscription,WI
5000003347,13347,7000000768,elizabeth.king10@gmail.com,2025-07-01T21:04:42-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/,,,,subscription,WI
5000003348,13348,7000000768,elizabeth.king10@gmail.com,2025-09-29T21:04:42-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,WI
5000003349,13349,7000000768,elizabeth.king10@gmail.com,2025-12-28T21:04:42-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/,,,,subscription,WI
5000003351,13351,7000000769,ethanlee@gmail.com,2024-02-26T10:58:34-05:00,paid,fulfilled,34.99,2.45,7.99,45.43,0.00,,web,/?utm_source=organic&utm_medium=search,,,,,CO
5000003352,13352,7000000770,jackson.baker@outlook.com,2025-02-18T03:29:20-05:00,paid,fulfilled,23.99,1.59,0.00,25.58,6.00,WELCOME10,web,/?utm_source=organic&utm_medium=search,,,,,AZ
5000003353,13353,7000000771,owennelson2@icloud.com,2025-03-16T22:34:52-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,web,/?utm_source=organic&utm_medium=search,,,,,CO
5000003354,13354,7000000772,scarlett_king@gmail.com,2024-01-15T21:40:10-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,web,/?utm_source=direct&utm_medium=none,,,,subscription,TX
5000003355,13355,7000000772,scarlett_king@gmail.com,2024-02-15T21:40:10-05:00,paid,fulfilled,40.49,0.00,0.00,40.49,4.50,COMEBACK10,subscription_contract,/,,,,subscription,TX
5000003356,13356,7000000773,camila_allen46@icloud.com,2025-09-30T16:11:17-05:00,paid,fulfilled,23.99,0.00,0.00,23.99,6.00,WELCOME10,web,/?utm_source=google&utm_medium=paid,,,,,CT
5000003357,13357,7000000774,noah_rodriguez75@hotmail.com,2025-01-02T11:19:48-05:00,paid,fulfilled,31.49,0.00,0.00,31.49,3.50,FIRST25,web,/?utm_source=organic&utm_medium=search,,,,subscription,WI
5000003358,13358,7000000774,noah_rodriguez75@hotmail.com,2025-02-03T11:19:48-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,WI
5000003359,13359,7000000774,noah_rodriguez75@hotmail.com,2025-03-02T11:19:48-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,WI
5000003360,13360,7000000774,noah_rodriguez75@hotmail.com,2025-04-03T11:19:48-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,WI
5000003361,13361,7000000774,noah_rodriguez75@hotmail.com,2025-05-02T11:19:48-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,WI
5000003362,13362,7000000774,noah_rodriguez75@hotmail.com,2025-05-31T11:19:48-05:00,refunded,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,WI
5000003363,13363,7000000774,noah_rodriguez75@hotmail.com,2025-07-03T11:19:48-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,WI
5000003364,13364,7000000774,noah_rodriguez75@hotmail.com,2025-07-31T11:19:48-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,WI
5000003365,13365,7000000774,noah_rodriguez75@hotmail.com,2025-09-01T11:19:48-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,WI
5000003366,13366,7000000775,danielmartin44@outlook.com,2025-06-17T21:21:05-05:00,paid,fulfilled,23.99,0.00,0.00,23.99,6.00,WELCOME15,web,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003367,13367,7000000775,danielmartin44@outlook.com,2025-07-15T21:21:05-05:00,paid,fulfilled,29.99,2.40,0.00,32.39,0.00,,subscription_contract,/,,,,subscription,NJ
5000003368,13368,7000000775,danielmartin44@outlook.com,2025-08-14T21:21:05-05:00,paid,fulfilled,29.99,0.00,0.00,29.99,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003369,13369,7000000775,danielmartin44@outlook.com,2025-09-13T21:21:05-05:00,paid,fulfilled,26.99,1.79,0.00,28.78,3.00,LOYAL10,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003370,13370,7000000775,danielmartin44@outlook.com,2025-10-15T21:21:05-05:00,paid,fulfilled,29.99,1.99,0.00,31.98,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NJ
5000003371,13371,7000000775,danielmartin44@outlook.com,2025-11-11T21:21:05-05:00,paid,fulfilled,29.99,2.66,0.00,32.65,0.00,,subscription_contract,/,,,,subscription,NJ
5000003372,13372,7000000775,danielmartin44@outlook.com,2025-12-13T21:21:05-05:00,pending,unfulfilled,26.99,2.40,0.00,29.39,3.00,LOYAL10,subscription_contract,/,,,,subscription,NJ
5000003374,13374,7000000776,evelynallen7@outlook.com,2024-07-25T23:19:18-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,web,/?utm_source=referral&utm_medium=none,,,,,PA
5000003375,13375,7000000777,elijah_nelson89@hotmail.com,2024-12-05T21:03:33-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000003376,13376,7000000777,elijah_nelson89@hotmail.com,2025-01-04T21:03:33-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000003377,13377,7000000777,elijah_nelson89@hotmail.com,2025-02-06T21:03:33-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,IN
5000003378,13378,7000000777,elijah_nelson89@hotmail.com,2025-03-06T21:03:33-05:00,pending,unfulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,IN
5000003379,13379,7000000777,elijah_nelson89@hotmail.com,2025-04-04T21:03:33-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,IN
5000003380,13380,7000000777,elijah_nelson89@hotmail.com,2025-05-04T21:03:33-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,IN
5000003381,13381,7000000777,elijah_nelson89@hotmail.com,2025-06-05T21:03:33-05:00,paid,fulfilled,40.49,0.00,0.00,40.49,4.50,SAVE10,subscription_contract,/,,,,subscription,IN
5000003382,13382,7000000777,elijah_nelson89@hotmail.com,2025-07-05T21:03:33-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/,,,,subscription,IN
5000003383,13383,7000000777,elijah_nelson89@hotmail.com,2025-08-02T21:03:33-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000003384,13384,7000000777,elijah_nelson89@hotmail.com,2025-09-03T21:03:33-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000003385,13385,7000000777,elijah_nelson89@hotmail.com,2025-10-04T21:03:33-05:00,pending,unfulfilled,40.49,2.68,0.00,43.17,4.50,LOYAL10,subscription_contract,/,,,,subscription,IN
5000003386,13386,7000000777,elijah_nelson89@hotmail.com,2025-10-31T21:03:33-05:00,refunded,fulfilled,40.49,2.68,0.00,43.17,4.50,SAVE10,subscription_contract,/,,,,subscription,IN
5000003387,13387,7000000778,jacob.perez14@gmail.com,2024-08-15T00:08:04-05:00,paid,fulfilled,40.49,3.24,0.00,43.73,4.50,FIRST25,web,/?utm_source=organic&utm_medium=search,,,,subscription,VA
5000003388,13388,7000000778,jacob.perez14@gmail.com,2024-09-13T00:08:04-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,VA
5000003389,13389,7000000778,jacob.perez14@gmail.com,2024-10-14T00:08:04-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,VA
5000003390,13390,7000000779,aria.wilson62@icloud.com,2025-02-15T06:42:29-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,web,/?utm_source=email&utm_medium=none,,,,,PA
5000003391,13391,7000000780,emma_jones@yahoo.com,2025-03-29T07:04:40-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,NC
5000003392,13392,7000000780,emma_jones@yahoo.com,2025-04-26T07:04:40-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,NC
5000003393,13393,7000000780,emma_jones@yahoo.com,2025-05-26T07:04:40-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NC
5000003394,13394,7000000780,emma_jones@yahoo.com,2025-06-24T07:04:40-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,NC
5000003395,13395,7000000780,emma_jones@yahoo.com,2025-07-25T07:04:40-05:00,refunded,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NC
